,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma30,ma20_rank,ma20_rank_standard,signal,close5v,close10v,close20v,close30v,assets,bmoney,count,bprice,sdate,smoney,sprice,free,earnings
63,000001.SZ,20101014,6.0302,6.2372,5.9203,5.93,5.9947,-0.0647000000000002,-1.0793,1003749.25,1889045.2831,5.8271999999999995,5.580480000000004,5.583549999999994,5.6741333333333355,6.0,1.0,1.0,10.278077571669478,10.234401349072513,10.054468802698144,9.242158516020236,34394.0,34394.0,5800,5.93,20101112,32237.56,5.5582,64.47512000000006,-2156.4399999999987
64,000001.SZ,20110223,5.0085,5.0829,5.002,5.0376,5.002,0.0356000000000005,0.7117,357434.31,555794.7857,5.107419999999998,5.0967600000000015,5.007034999999996,5.055266666666667,6.0,1.0,1.0,10.385104017786247,10.712442432904556,10.333690646339527,11.020525647133557,32240.640000000003,32240.640000000003,6400,5.0376,20110317,32509.440000000002,5.0796,65.01888000000007,268.7999999999993
65,000001.SZ,20110323,5.1605,5.2219,5.1475,5.2057,5.1766,0.0291000000000005,0.5621,226798.87,363809.6085,5.135859999999999,5.163040000000003,5.212839999999995,5.174146666666669,6.0,1.0,1.0,10.17403999462128,10.66465605009893,11.093224734425725,10.97527710010181,32275.34,32275.34,6200,5.2057,20110331,32235.66,5.1993,64.47132000000006,-39.68000000000029
66,000001.SZ,20110407,5.4967,5.6164,5.4482,5.5614,5.4967,0.0647000000000002,1.1771,648810.87,1112314.0723,5.38228,5.3156700000000034,5.248894999999995,5.2415133333333355,6.0,1.0,1.0,10.575574495630597,10.53493724601719,10.197612112058113,10.232495414823607,32256.12,32256.12,5800,5.5614,20110519,33624.92,5.7974,67.24984000000006,1368.7999999999993
67,000001.SZ,20110705,5.6584,5.6681,5.5873,5.6261,5.6746,-0.0484999999999997,-0.8547,190560.22,331713.5883,5.534259999999998,5.482520000000005,5.376619999999995,5.463753333333336,6.0,1.0,1.0,9.770000533229057,10.080339844652599,9.770000533229057,9.798794902330211,33193.99,33193.99,5900,5.6261,20110725,32182.73,5.4547,64.36546000000006,-1011.2599999999984
68,000001.SZ,20110727,5.5129,5.6067,5.5032,5.5549,5.5711,-0.0162000000000004,-0.2908,150079.4,258034.5361,5.540039999999998,5.634460000000007,5.6131299999999955,5.517963333333338,6.0,1.0,1.0,9.81385803524816,9.365605141406686,10.093251003618427,9.592611928207528,32218.42,32218.42,5800,5.5549,20110801,32256.12,5.5614,64.51224000000005,37.70000000000073
69,000001.SZ,20110907,5.3318,5.4191,5.2833,5.3868,5.2898,0.0970000000000004,1.8337,130072.07,215260.5587,5.3835599999999975,5.424310000000004,5.391969999999995,5.414496666666667,6.0,1.0,1.0,9.94003861290562,10.023947427043884,9.813989752728892,10.036013960050493,32320.8,32320.8,6000,5.3868,20110914,31855.199999999997,5.3092,63.71040000000005,-465.6000000000022
70,000001.SZ,20110921,5.4127,5.5614,5.3706,5.5161,5.4127,0.1033999999999997,1.9103,183686.45,312327.6555,5.429479999999998,5.387120000000004,5.405389999999994,5.383240000000002,6.0,1.0,1.0,9.378727724297965,9.58974637878211,9.818349921139935,9.929660448505285,31993.379999999997,31993.379999999997,5800,5.5161,20110926,30080.54,5.1863,60.161080000000055,-1912.8399999999965
71,000001.SZ,20111031,5.5064,5.5226,5.3771,5.4579,5.5064,-0.0484999999999997,-0.8808,141766.96,238721.1672,5.433339999999997,5.317600000000004,5.2618249999999955,5.299816666666668,6.0,1.0,1.0,9.905274922589273,9.911137983473497,9.348467359240733,9.289103867787976,30018.45,30018.45,5500,5.4579,20111121,28364.6,5.1572,56.72920000000005,-1653.8500000000022
72,000001.SZ,20120130,5.4353,5.4773,5.3771,5.403,5.4256,-0.0226000000000006,-0.4165,332988.45,558095.2895,5.174059999999997,5.071560000000006,5.024189999999997,5.060026666666669,6.0,1.0,1.0,10.071811956320563,9.934110679252267,10.323153803442533,10.083657227466222,28095.6,28095.6,5200,5.403,20120315,27321.84,5.2542,54.643680000000046,-773.7599999999984
73,000001.SZ,20120423,5.348,5.3739,5.2866,5.3092,5.3609,-0.0517000000000003,-0.9644,197381.12,325312.4585,5.277519999999997,5.242270000000007,5.189239999999995,5.238920000000003,6.0,1.0,1.0,10.219242070368416,9.841595720635878,9.567543132675357,9.263165825359753,27076.92,27076.92,5100,5.3092,20120514,26285.399999999998,5.154,52.57080000000004,-791.5200000000004
74,000001.SZ,20120711,4.8048,4.8404,4.7789,4.8048,4.821,-0.0161999999999995,-0.336,75444.41,112224.8228,4.837779999999999,4.858480000000007,4.8503899999999955,4.877120000000002,6.0,1.0,1.0,10.100940725940726,9.852022977022976,10.121128871128873,9.872211122211121,26426.4,26426.4,5500,4.8048,20120717,26728.899999999998,4.8598,53.45780000000004,302.49999999999636
75,000001.SZ,20120806,4.8921,4.9212,4.8824,4.8824,4.8986,-0.0162000000000004,-0.3307,153312.21,232307.8143,4.893399999999999,4.829380000000007,4.826794999999994,4.83724666666667,6.0,1.0,1.0,9.953711289529739,9.83450761920367,9.410535802064558,9.0795510404719,26853.199999999997,26853.199999999997,5500,4.8824,20120816,26515.5,4.821,53.03100000000005,-337.6999999999971
76,000001.SZ,20120817,4.821,4.8824,4.8113,4.8695,4.821,0.0485000000000006,1.006,103996.98,156222.1811,4.873359999999998,4.868820000000007,4.844409999999995,4.836600000000003,6.0,1.0,1.0,9.54184207824212,9.422322620392237,9.329294588766814,8.71834890645857,26295.300000000003,26295.300000000003,5400,4.8695,20120823,25526.879999999997,4.7272,51.05376000000004,-768.4200000000055
77,000001.SZ,20121026,4.3226,4.3324,4.2021,4.2118,4.3031,-0.0912999999999994,-2.1217,171380.11,224201.6883,4.312819999999998,4.313710000000006,4.266639999999996,4.31518666666667,6.0,1.0,1.0,10.464172087943398,10.37917280022793,10.255235291324373,10.843107459993353,25691.98,25691.98,6100,4.2118,20121115,26129.350000000002,4.2835,52.258700000000054,437.3700000000026
78,000001.SZ,20121126,4.3128,4.3161,4.2672,4.277,4.3193,-0.0423,-0.9793,57372.93,75519.8504,4.291959999999998,4.300440000000006,4.3379049999999975,4.329153333333337,6.0,1.0,1.0,9.565817161561842,10.906242693476734,11.363338788870703,12.086743044189854,25662.0,25662.0,6000,4.277,20121129,24900.000000000004,4.15,49.800000000000054,-761.9999999999964
79,000001.SZ,20121210,4.6092,4.6972,4.518,4.6646,4.5669,0.0976999999999996,2.1393,481814.41,681366.2814,4.426179999999999,4.309900000000007,4.305169999999997,4.328570000000003,6.0,1.0,1.0,10.628564078377567,10.419114179136475,11.082407923508983,13.582515113836127,25188.84,25188.84,5400,4.6646,20130328,35215.56,6.5214,70.43112000000006,10026.719999999998
80,000001.SZ,20130510,6.5148,6.6517,6.479,6.5767,6.5572,0.0194999999999998,0.2974,386248.29,779054.9679,6.5969199999999955,6.411580000000012,6.335529999999993,6.485856666666667,6.0,1.0,1.0,10.099137865494853,10.247692611796191,9.673088326972493,7.802697401432329,34856.51,34856.51,5300,6.5767,20130607,33717.01,6.3617,67.43402000000006,-1139.5
81,000001.SZ,20130801,5.1211,5.2158,5.0528,5.2158,5.0422,0.1735999999999995,3.4429,762750.24,748544.183,5.072739999999996,5.080100000000013,5.1240049999999915,5.147400000000002,6.0,1.0,1.0,9.969707427432034,10.282219410253461,10.72567966563135,13.316461520763834,33902.7,33902.7,6500,5.2158,20130809,33662.85,5.1789,67.32570000000005,-239.84999999999854
82,000001.SZ,20130815,5.4786,5.5312,5.3525,5.363,5.4839,-0.1208999999999997,-2.2046,586756.55,605654.3334,5.395559999999994,5.300410000000014,5.190254999999992,5.182806666666668,6.0,1.0,1.0,10.7352228230468,10.431288457952636,12.950960283423456,11.97053887749394,33250.600000000006,33250.600000000006,6200,5.363,20131017,39118.28,6.3094,78.23656000000007,5867.679999999993
83,000001.SZ,20131029,6.914,7.5713,6.914,7.424,6.9035,0.5205000000000002,7.5397,2141540.14,2981260.8185,6.967639999999994,6.669530000000011,6.539409999999991,6.600660000000006,6.0,1.0,1.0,9.674299568965516,9.950431034482758,9.53973599137931,9.412176724137929,39347.200000000004,39347.200000000004,5300,7.424,20131126,37536.19,7.0823,75.07238000000007,-1811.010000000002
84,000001.SZ,20131205,7.1401,7.1611,7.0297,7.0612,7.1506,-0.0893999999999994,-1.2502,607480.11,818132.1533,7.14219999999999,7.1374800000000125,7.155889999999987,7.162723333333338,6.0,1.0,1.0,9.471336316773352,9.307624766328669,8.883192658471646,8.548122132215486,37424.36,37424.36,5300,7.0612,20131209,36756.03,6.9351,73.51206000000006,-668.3300000000017
85,000001.SZ,20140213,6.22,6.5723,6.2042,6.4251,6.2778,0.1472999999999995,2.3464,1218192.74,1480576.8606,6.215799999999988,6.131670000000017,6.118789999999982,6.151296666666669,6.0,1.0,1.0,9.623507805325989,9.197989136355854,8.641577562995128,8.81340368243296,36623.07,36623.07,5700,6.4251,20140224,33445.89,5.8677,66.89178000000005,-3177.1800000000003
86,000001.SZ,20140408,5.6679,6.0412,5.6679,5.9308,5.6732,0.2576,4.5406,1342920.58,1503024.0291,5.7362799999999865,5.687390000000017,5.584069999999984,5.634803333333336,6.0,1.0,1.0,9.725163552977676,9.804916706009308,9.68975517636744,10.097625952653942,33212.479999999996,33212.479999999996,5600,5.9308,20140508,32182.08,5.7468,64.36416000000006,-1030.3999999999942
87,000001.SZ,20140516,5.8835,5.9624,5.8782,5.9256,5.8835,0.0421000000000004,0.7156,311773.1,351626.4755,5.924519999999988,5.841960000000018,5.827489999999984,5.829333333333338,6.0,1.0,1.0,10.275077629269608,10.20402997164844,10.938470365870124,10.700857297151343,31998.24,31998.24,5400,5.9256,20140710,33411.42,6.1873,66.82284000000006,1413.1799999999967
88,000001.SZ,20140725,6.5265,6.5649,6.4497,6.5393,6.5009,0.0384000000000002,0.5907,853913.89,868778.3114,6.324279999999989,6.245580000000018,6.272759999999982,6.292060000000002,6.0,1.0,1.0,10.469622130809109,10.313030446683895,10.127077821785207,10.342391387457376,33350.43,33350.43,5100,6.5393,20140825,33317.79,6.5329,66.63558000000006,-32.63999999999942
89,000001.SZ,20141030,6.5968,6.7504,6.5329,6.6736,6.5904,0.0832000000000006,1.2624,1520633.17,1578266.4208,6.5392599999999845,6.514960000000019,6.507289999999982,6.5247733333333375,6.0,1.0,1.0,10.393191081275472,10.594431790937424,10.84377247662431,13.346169983217456,33368.0,33368.0,5000,6.6736,20150119,44245.5,8.8491,88.49100000000008,10877.5
90,000001.SZ,20150312,9.0859,9.5721,9.0091,9.3418,8.8683,0.4734999999999996,5.3392,3305137.2,4805590.3632,8.934859999999983,8.85489000000002,8.846244999999985,8.877056666666673,6.0,1.0,1.0,10.404097711361837,10.349290286668523,13.561626239054574,13.379220278747137,43906.46,43906.46,4700,9.3418,20150512,58088.24,12.3592,116.1764800000001,14181.779999999999
91,000001.SZ,20150605,12.9322,13.0097,12.4134,12.6225,12.6767,-0.0541999999999998,-0.4276,2855456.24,4681142.5259,12.416499999999987,12.443610000000016,12.330939999999982,12.408243333333342,6.0,1.0,1.0,10.128817587641116,8.975480293127351,8.515349574173104,8.343513567042978,58063.5,58063.5,4600,12.6225,20150618,54786.46,11.9101,109.5729200000001,-3277.040000000001
92,000001.SZ,20150925,8.2782,8.2937,8.0923,8.1698,8.2937,-0.123899999999999,-1.4939,446420.6,471537.653,8.323119999999989,8.337050000000016,8.470629999999984,8.628983333333341,6.0,1.0,1.0,10.331709466572008,10.644569022497492,10.767705451785845,11.601875198903278,54737.66,54737.66,6700,8.1698,20150929,53855.27,8.0381,107.7105400000001,-882.3900000000067
93,000001.SZ,20151016,8.6809,8.7506,8.6421,8.6964,8.6499,0.0464999999999999,0.5376,570001.45,640488.8941,8.63287999999999,8.420680000000015,8.378864999999987,8.453980000000008,6.0,1.0,1.0,10.213651625960164,10.11568005151557,10.899337656961501,10.445126719102158,53917.68,53917.68,6200,8.6964,20151207,58334.56,9.4088,116.66912000000009,4416.879999999997
94,000001.SZ,20151224,9.6488,9.7263,9.4785,9.5559,9.6643,-0.1084000000000013,-1.1217,640229.64,791975.8246,9.600819999999986,9.429680000000015,9.375099999999986,9.446470000000007,6.0,1.0,1.0,9.716405571427076,9.011396100838226,8.427882250756078,8.038907899831518,58290.99,58290.99,6100,9.5559,20151230,57157.61000000001,9.3701,114.31522000000011,-1133.37999999999
95,000001.SZ,20160304,7.8136,8.1311,7.7981,8.0536,7.829,0.2245999999999997,2.8688,1381249.07,1429273.0627,7.723699999999989,7.735320000000014,7.72215999999999,7.785926666666672,6.0,1.0,1.0,9.769295718684813,10.134598192112845,10.250074500844343,10.317373596900767,57180.56,57180.56,7100,8.0536,20160420,57840.149999999994,8.1465,115.68030000000009,659.5899999999965
96,000001.SZ,20160427,8.193,8.2162,8.1465,8.1853,8.2007,-0.0153999999999996,-0.1878,239553.93,253308.5841,8.165139999999989,8.244110000000017,8.25649999999999,8.228876666666674,6.0,1.0,1.0,10.141839639353474,9.82016541849413,9.668796501044556,9.772885538709637,57297.1,57297.1,7000,8.1853,20160429,57297.1,8.1853,114.5942000000001,0.0
97,000001.SZ,20160608,8.162,8.162,8.1001,8.1311,8.1465,-0.0153999999999996,-0.189,268188.24,281651.7409,8.129519999999985,8.076080000000017,8.024584999999988,8.071433333333339,6.0,1.0,1.0,9.954372717098547,9.942812165635646,10.139956463455128,10.372028384843379,57730.81,57730.81,7100,8.1311,20160912,61352.52,8.6412,122.7050400000001,3621.709999999999
98,000001.SZ,20161025,8.7261,8.7355,8.66,8.6883,8.7166,-0.0282999999999997,-0.3247,500752.92,461542.7011,8.627959999999982,8.599660000000025,8.589279999999977,8.638650000000007,6.0,1.0,1.0,9.924035772245434,9.93485491983472,10.1628627004132,10.304087105647826,60818.1,60818.1,7000,8.6883,20161109,59894.1,8.5563,119.7882000000001,-924.0
99,000001.SZ,20161110,8.5846,8.6412,8.5846,8.6223,8.5563,0.0659999999999989,0.7714,631998.74,576898.452,8.60153999999998,8.60815000000002,8.609089999999977,8.59777000000001,6.0,1.0,1.0,10.076545701263004,10.361040557623838,10.41578233186041,10.0,59493.869999999995,59493.869999999995,6900,8.6223,20161220,59298.6,8.594,118.5972000000001,-195.2699999999968
100,000001.SZ,20170123,8.6978,8.7355,8.6789,8.6978,8.6978,0.0,0.0,420299.31,388019.072,8.667579999999981,8.648710000000026,8.626544999999979,8.66003666666668,6.0,1.0,1.0,10.097610890110143,10.206029110809629,10.227758743590332,10.238566074179678,59145.04000000001,59145.04000000001,6800,8.6978,20170317,59722.36,8.7827,119.4447200000001,577.3199999999924
101,000001.SZ,20170531,8.5846,8.7072,8.5468,8.6789,8.5846,0.0943000000000005,1.0985,1033210.95,948741.889,8.490239999999984,8.368530000000026,8.314284999999986,8.367586666666684,6.0,1.0,1.0,9.923953496410835,9.869568724147069,10.250031686043162,11.23909712060284,59884.41,59884.41,6900,8.6789,20170811,66187.56,9.5924,132.37512000000012,6303.149999999994
102,000001.SZ,20170825,10.4731,10.6933,10.4348,10.6359,10.4636,0.1722999999999999,1.6467,963940.0,1068994.547,10.34867999999998,10.126580000000033,10.254864999999977,10.28898666666668,6.0,1.0,1.0,10.08997828110456,10.342049097866662,10.29701294671819,10.22499271335759,65942.58,65942.58,6200,10.6359,20170926,65586.08,10.5784,131.17216000000013,-356.5
103,000001.SZ,20171018,11.038,11.2007,11.0188,11.1911,11.0188,0.1722999999999999,1.5637,871365.36,1011050.927,11.04751999999998,10.912550000000032,10.838829999999978,10.890206666666682,6.0,1.0,1.0,9.640785981717615,9.75194574259903,11.03510825566745,11.822072897212962,66027.49,66027.49,5900,11.1911,20171026,63147.11,10.7029,126.29422000000011,-2880.3800000000047
104,000001.SZ,20171030,11.0571,11.2294,10.9614,11.0667,11.0667,0.0,0.0,1278246.94,1484495.472,10.905859999999981,10.957550000000033,10.876654999999978,10.871063333333348,6.0,1.0,1.0,9.757741693549116,11.159153135080919,12.050114306884616,11.678187716302057,61973.520000000004,61973.520000000004,5600,11.0667,20171215,68192.31999999999,12.1772,136.3846400000001,6218.799999999988
105,000001.SZ,20180103,13.1441,13.2685,12.6367,12.7611,13.1153,-0.3541999999999987,-2.7007,2962498.38,4006220.766,12.795579999999982,12.833890000000034,12.658709999999976,12.85686666666668,6.0,1.0,1.0,10.10508498483673,10.67517690481228,10.540157196479926,9.002280367679901,68909.94,68909.94,5400,12.7611,20180109,67617.72,12.5218,135.23544000000012,-1292.2200000000012
106,000001.SZ,20180111,12.8377,13.01,12.7037,12.8282,12.8952,-0.0670000000000001,-0.5196,1443877.81,1937494.294,12.676899999999982,12.732420000000035,12.697479999999976,12.665410000000008,6.0,1.0,1.0,10.985017383576805,10.596966059150931,9.35821081679425,8.985048564880497,66706.64,66706.64,5200,12.8282,20180208,62425.479999999996,12.0049,124.8509600000001,-4281.1600000000035
107,000001.SZ,20180425,11.2581,11.306,11.1337,11.1816,11.3539,-0.1722999999999999,-1.5175,730286.48,854713.248,11.091559999999978,10.99295000000004,10.770844999999985,10.906796666666683,6.0,1.0,1.0,9.143771910996637,9.426289618659228,9.066770408528296,8.664323531516063,62616.96,62616.96,5600,11.1816,20180502,58327.92,10.4157,116.6558400000001,-4289.040000000001
108,000001.SZ,20180508,10.3678,10.6742,10.3391,10.5401,10.3487,0.1914000000000015,1.8495,1373305.68,1511546.681,10.36397999999998,10.675120000000037,10.793824999999988,10.701283333333349,6.0,1.0,1.0,10.099999051242396,9.863758408364246,9.318886917581427,9.000958245177939,57970.55,57970.55,5500,10.5401,20180510,57970.55,10.5401,115.9411000000001,0.0
109,000001.SZ,20180726,9.1446,9.2224,8.9598,8.9987,9.1252,-0.1265,-1.3863,833358.15,778429.753,9.059019999999972,8.786610000000042,8.608109999999986,8.820050000000014,6.0,1.0,1.0,9.664840476957785,10.043228466334027,10.118906064209277,10.778334648338092,58491.549999999996,58491.549999999996,6500,8.9987,20180817,55708.9,8.5706,111.4178000000001,-2782.649999999994
110,000001.SZ,20180824,9.0571,10.0007,9.0376,9.7575,9.1057,0.6517999999999997,7.1582,3040408.39,2995071.976,9.127099999999972,8.88584000000004,8.893134999999983,8.869626666666683,6.0,1.0,1.0,10.099718165513707,9.980015372790161,10.638073276966436,10.079733538303868,55617.75,55617.75,5700,9.7575,20181011,54674.97,9.5921,109.3499400000001,-942.7799999999988
111,000001.SZ,20181012,9.6991,10.0591,9.6018,10.0202,9.5921,0.4281000000000006,4.463,1516810.28,1532651.4,10.043519999999974,10.247810000000042,9.974444999999982,9.954340000000014,6.0,1.0,1.0,10.446597872297957,10.85437416418834,10.242709726352768,10.01936089100018,54109.08,54109.08,5400,10.0202,20181119,56998.079999999994,10.5552,113.99616000000009,2888.9999999999927
112,000001.SZ,20190117,10.2536,10.2828,9.8937,9.9715,10.1953,-0.2237999999999989,-2.1951,882811.92,910212.066,9.97735999999997,9.774040000000042,9.47343499999998,9.642383333333356,6.0,1.0,1.0,10.263450834879404,10.829263400691973,11.08298651155794,12.429323572180715,56837.55,56837.55,5700,9.9715,20190326,67096.41,11.7713,134.19282000000013,10258.86
113,000001.SZ,20190402,12.9192,13.1138,12.8706,12.997,12.8219,0.1751000000000004,1.3656,1100384.04,1466040.987,12.444459999999978,12.277130000000039,12.257674999999981,12.148393333333356,6.0,1.0,1.0,10.276986996999307,10.741017157805647,9.633223051473417,9.266523043779333,67584.4,67584.4,5200,12.997,20190507,65510.64,12.5982,131.0212800000001,-2073.7599999999948
114,000001.SZ,20190619,12.9289,13.0262,12.6565,12.7149,12.4522,0.2627000000000006,2.1097,1143226.39,1504997.837,12.378299999999982,12.167200000000031,12.039764999999976,12.092300000000028,6.0,1.0,1.0,10.3373207811308,10.832094629135895,10.584747029076123,10.92489913408678,64845.99,64845.99,5100,12.7149,20190802,68888.25,13.5075,137.7765000000001,4042.260000000002
115,000001.SZ,20190808,13.6648,14.2547,13.6156,14.1367,13.3109,0.8257999999999992,6.2039,2330715.04,3313302.1,13.444599999999985,13.713960000000029,13.684954999999968,13.648416666666689,6.0,1.0,1.0,10.38941195611423,9.951332347719058,10.13907064590746,10.667553247929149,69269.83,69269.83,4900,14.1367,20190827,68932.71,14.0679,137.86542000000014,-337.11999999999534
116,000001.SZ,20190828,14.0187,14.0384,13.8123,14.0285,14.0679,-0.0394000000000005,-0.2801,829657.68,1176329.095,14.115059999999977,14.351980000000026,14.15487499999997,14.036410000000021,6.0,1.0,1.0,10.119185942901952,10.203229140677905,11.009159924439535,11.702890544249207,68739.65,68739.65,4900,14.0285,20190909,70762.86,14.4414,141.52572000000012,2023.2100000000064
117,000001.SZ,20190923,15.0804,15.2082,14.9231,15.1198,15.0804,0.0394000000000005,0.2613,1403282.0,2148740.448,14.590879999999967,14.465030000000027,14.29593999999997,14.385076666666691,6.0,1.0,1.0,10.136509742192356,11.196312120530694,10.832220002910091,10.585126787391367,69551.08,69551.08,4600,15.1198,20191111,73620.7,16.0045,147.2414000000001,4069.6199999999953
118,000001.SZ,20191219,16.27,16.4567,16.1618,16.27,16.1815,0.0884999999999998,0.5469,675536.76,1119925.969,16.075319999999984,15.66635000000004,15.442699999999968,15.630633333333352,6.0,1.0,1.0,9.951628764597418,10.380639213275968,9.903318992009835,8.761339889366933,73215.0,73215.0,4500,16.27,20200116,72241.65,16.0537,144.48330000000013,-973.3500000000058
119,000001.SZ,20200305,14.5496,15.3754,14.4808,15.1296,14.4414,0.6882000000000001,4.7655,2686602.34,4089493.523,14.56725999999998,14.750120000000038,14.736354999999971,14.89660666666669,6.0,1.0,1.0,9.538652707275803,7.946740164974619,8.4275195642978,8.375568422165822,72622.08,72622.08,4800,15.1296,20200310,69649.44,14.5103,139.29888000000014,-2972.6399999999994
120,000001.SZ,20200421,13.075,13.4682,13.075,13.2224,12.7702,0.4521999999999995,3.5411,2122448.34,2861879.086,12.75641999999998,12.646330000000043,12.653204999999964,12.873090000000024,6.0,1.0,1.0,10.052032913843174,10.371793320425944,9.605971684414326,10.278013068731848,70078.72,70078.72,5300,13.2224,20200522,67317.42,12.7014,134.6348400000001,-2761.300000000003
121,000001.SZ,20200706,14.6,15.68,14.59,15.68,14.25,1.4299999999999995,10.0351,4711460.78,7168653.356,13.855999999999984,13.292000000000053,13.233999999999957,13.192383333333362,6.0,1.0,1.0,9.496173469387756,9.394132653061224,8.667091836734693,9.6875,67424.0,67424.0,4300,15.68,20200731,57362.0,13.34,114.7240000000001,-10062.0
122,000001.SZ,20200817,14.6,15.35,14.55,15.19,14.47,0.7199999999999989,4.9758,3268027.8,4923669.137,14.469999999999981,14.170000000000048,13.926499999999953,14.234000000000027,6.0,1.0,1.0,9.519420671494405,9.927583936800527,10.072416063199475,10.078999341672152,56203.0,56203.0,3700,15.19,20200929,54760.0,14.8,109.5200000000001,-1443.0
123,000001.SZ,20201012,15.22,16.05,15.21,15.9,15.18,0.7200000000000006,4.7431,1591347.15,2509002.885,15.271999999999988,15.37300000000005,15.369499999999954,15.193666666666692,6.0,1.0,1.0,10.9937106918239,11.132075471698112,11.220125786163521,12.339622641509433,55650.0,55650.0,3500,15.9,20201116,60795.0,17.37,121.5900000000001,5145.0
124,000001.SZ,20201117,17.38,17.93,17.25,17.83,17.37,0.4599999999999973,2.6482,852930.51,1509511.577,17.569999999999993,17.74600000000005,17.762999999999955,17.236000000000026,6.0,1.0,1.0,10.85810431856422,11.245092540661808,10.510375771172182,10.751542344363434,60621.99999999999,60621.99999999999,3400,17.83,20201218,62424.0,18.36,124.84800000000011,1802.0000000000073
125,000001.SZ,20210107,19.52,19.98,19.23,19.9,19.56,0.3399999999999998,1.7382,1584185.3,3111274.625,19.113999999999997,18.909000000000056,18.718999999999955,18.939000000000018,6.0,1.0,1.0,10.135678391959802,11.170854271356784,12.361809045226133,11.100502512562816,61689.99999999999,61689.99999999999,3100,19.9,20210223,67983.0,21.93,135.96600000000012,6293.000000000007
